filepath,filename,label,label_id,width,height,format,color_mode,image_hash
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (381).JPG,Corn_Blight (381).JPG,Blight,0,256,256,JPEG,RGB,93222b2e1df6b308fbd61af74d40c13b6500e68045315e0da5032e8bc2d6bb7c
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (382).JPG,Corn_Blight (382).JPG,Blight,0,256,256,JPEG,RGB,42804003b9fa3099a72b21583464d86d0ab12f4b8895ea42d05e3a4a30a273c0
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (383).JPG,Corn_Blight (383).JPG,Blight,0,256,256,JPEG,RGB,cc08be564a4f93c634cfc659ca79c8e9c7588a91e11ec45cd7eb076d6b0b6d6d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (384).jpg,Corn_Blight (384).jpg,Blight,0,256,256,JPEG,RGB,e5d15ce497e6fe2c7cfef6d294443c2cafd1b6a719c62360ca4d9a00aa05e994
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (385).JPG,Corn_Blight (385).JPG,Blight,0,256,256,JPEG,RGB,90862caf38023336486c91b17377e6f42f959019aa39e4a8e740aa0b516ee9d3
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (386).JPG,Corn_Blight (386).JPG,Blight,0,256,256,JPEG,RGB,aeb118fda1263ae2be2ba950d8b3baf159e00c2af99881f06e95d273e686e71a
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (387).JPG,Corn_Blight (387).JPG,Blight,0,256,256,JPEG,RGB,da68a13f974026dcd72399620c1dcdafc4c120128a95e8b3b4130a7b14f7eab8
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (388).JPG,Corn_Blight (388).JPG,Blight,0,256,256,JPEG,RGB,21261c39c7f6624ce6cf43a0233660edd0ea6bc2037bbc58d7632fddd66de317
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (389).JPG,Corn_Blight (389).JPG,Blight,0,256,256,JPEG,RGB,7942a3ff4989788a4c9d8f3b05d14ac2fa6d18de17cb10c1fc07363e88bd5b7a
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (39).jpg,Corn_Blight (39).jpg,Blight,0,400,400,JPEG,RGB,530a0fb22d63cb2a19085bacffa6389c250c773da825afdafc85e100a69387c9
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (390).JPG,Corn_Blight (390).JPG,Blight,0,256,256,JPEG,RGB,db6fe6260cb233407ce95cca5ef19a5c149cef23d6f9ce35455556a048e07302
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (391).JPG,Corn_Blight (391).JPG,Blight,0,256,256,JPEG,RGB,83eab82075643b9bbef6055e45059c675459ce3702450860d3af1d646b6184cb
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (392).JPG,Corn_Blight (392).JPG,Blight,0,256,256,JPEG,RGB,761a0c8936934aade239aa785f8859326a772300255af14d7069852e88953427
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (393).JPG,Corn_Blight (393).JPG,Blight,0,256,256,JPEG,RGB,12e568185e847edcfa929efc2511d2e9c4e8e8a65b8430ca14ff31ae9c011350
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (394).JPG,Corn_Blight (394).JPG,Blight,0,256,256,JPEG,RGB,74430827b48751aa4ae0726e4be33a87aa8ea21b528165f519d9398fc7010081
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (395).JPG,Corn_Blight (395).JPG,Blight,0,256,256,JPEG,RGB,577ae0d8b6dca081764887a1d328a7bb85f36a3fd0a0745c2adb5789c180e65d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (396).JPG,Corn_Blight (396).JPG,Blight,0,256,256,JPEG,RGB,16965c19f35fc1c8110f5eb7bc3fb892726a6b7d70f45259fe11de13cd014daa
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (397).JPG,Corn_Blight (397).JPG,Blight,0,256,256,JPEG,RGB,ff32e823e4f913c0f1fc4a50f3221f058603da7c7be4385f622c925828d4ef78
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (398).JPG,Corn_Blight (398).JPG,Blight,0,256,256,JPEG,RGB,fe11383c8cdf6f664d023ff2c2be58cda02612ac87841912e2ee8612fb12ce7b
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (399).jpg,Corn_Blight (399).jpg,Blight,0,256,256,JPEG,RGB,08fcb9bf4a29c42560aebf5ee0024d115aed829ff4490408f612bda2eae6062e
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (4).jpg,Corn_Blight (4).jpg,Blight,0,495,400,JPEG,RGB,71912405f259c865458fdd17eb3239b4a21ec5b71feb9589afb53fffd32c2e6e
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (40).jpg,Corn_Blight (40).jpg,Blight,0,1024,473,JPEG,RGB,56e5cc29f2d94c6ab812d12b299578047e606321bc40ba96ba16df96c3a26992
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (400).JPG,Corn_Blight (400).JPG,Blight,0,256,256,JPEG,RGB,4d67c6dd2ea2fa92beaa8b78424b8f1d8bcd106e8b23cc30e0f64c2cb3d41a60
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (401).JPG,Corn_Blight (401).JPG,Blight,0,256,256,JPEG,RGB,54f702d351d0fa85b40bd4deaccad06a092058796558788fa32c2f1f7bad5faa
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (402).JPG,Corn_Blight (402).JPG,Blight,0,256,256,JPEG,RGB,f539fb447b146652a9ae20a09470dc7b10fdebc00e374721c1528ef8f9fa8941
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (403).JPG,Corn_Blight (403).JPG,Blight,0,256,256,JPEG,RGB,c1e4ed369415d54d77632271a5d7c741200ccb9357d4e9fceee7db3cb028f8dd
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (404).jpg,Corn_Blight (404).jpg,Blight,0,256,256,JPEG,RGB,29214a343cdf9c0c5d4d27cae95573d93ddf77f6a530244555816c0c91d1129a
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (405).JPG,Corn_Blight (405).JPG,Blight,0,256,256,JPEG,RGB,7baf11256a5c34e1bcbd31e8efdbcd143f24f3a55fd39fc16913851129eca965
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (406).JPG,Corn_Blight (406).JPG,Blight,0,256,256,JPEG,RGB,9b1d9cf1deefc5dda626ba25639dc81b02c1a58ef1e111a85917ca8bf4bfe752
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (407).JPG,Corn_Blight (407).JPG,Blight,0,256,256,JPEG,RGB,04fbb3b989804de9e76aeed2690e49046a3e94faf1df21d85a588df2bc6873de
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (408).JPG,Corn_Blight (408).JPG,Blight,0,256,256,JPEG,RGB,7df7de4984ba7eb4fd1a2951630d0a4f5ce989f08401d7166370d74ebeb83f1d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (409).JPG,Corn_Blight (409).JPG,Blight,0,256,256,JPEG,RGB,612cd1c5ee0caf5fd91d48b813c8a58073b17d19e7cba92a5da92ccdd5cdb3e5
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (41).jpg,Corn_Blight (41).jpg,Blight,0,334,534,JPEG,RGB,11f8f5b375b500b5ed89a4a6a788bf8e29bfcf39c89c08828dd4d84f33ba3235
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (410).JPG,Corn_Blight (410).JPG,Blight,0,256,256,JPEG,RGB,fc2a3f5eeec7277750aa5fcb750ddeca6ec5303aeb8c6143a5accd0b7ce1bfa3
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (411).JPG,Corn_Blight (411).JPG,Blight,0,256,256,JPEG,RGB,d5b31ce75a3fc088afd9ab9a20472925ba5c6eaf87a1cb064a029a5b779cbe1d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (412).JPG,Corn_Blight (412).JPG,Blight,0,256,256,JPEG,RGB,075625229e08ae93e44b53e055fce873c59d551504d2605cc1609863a6d1850e
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (413).JPG,Corn_Blight (413).JPG,Blight,0,256,256,JPEG,RGB,87a7059f0e9851e8b8eb779a9a3fd8c0249bfd7adbbfe8fb58c5e96feaf4b8e4
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (414).JPG,Corn_Blight (414).JPG,Blight,0,256,256,JPEG,RGB,c9ae4c3fb2d551a3ec8a742b37e0ff727ffa02d67bc7bb5c2fcd3a505ac48296
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (415).jpg,Corn_Blight (415).jpg,Blight,0,256,256,JPEG,RGB,7ad89b5dbb0817b0f7352e246e434ca0587ca6fe18f0e9312e9322b90686e1f7
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (416).JPG,Corn_Blight (416).JPG,Blight,0,256,256,JPEG,RGB,775fccdd0f17d0cddc0604bb416aa8e33b132ad9bcf26f06d35307e7e8b2885b
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (417).JPG,Corn_Blight (417).JPG,Blight,0,256,256,JPEG,RGB,e95d286c2bf0cc436718fc1a57036874e93e48def43689768c967e37d674e05f
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (418).JPG,Corn_Blight (418).JPG,Blight,0,256,256,JPEG,RGB,cc388ba41136f6770be0a2a47a78e400dc761500559c0803d46f1ca63c620270
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (419).JPG,Corn_Blight (419).JPG,Blight,0,256,256,JPEG,RGB,0e4cdd6379d09d45fd2a227f9634cfd4cada05864f0e5083178f020fb200bae6
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (42).jpg,Corn_Blight (42).jpg,Blight,0,239,454,JPEG,RGB,10112d10376b41cf27235435a132313e198cbdccbcaeef7d63da3f025b163ea3
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (420).JPG,Corn_Blight (420).JPG,Blight,0,256,256,JPEG,RGB,9bc81991792313c29696977930d4a42fdee19d9c34b8246247af83fc4b782e7c
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (421).JPG,Corn_Blight (421).JPG,Blight,0,256,256,JPEG,RGB,b16e896c3afb79f263972a5b593ba1d32a314016783efead04185e6072d33d37
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (422).jpg,Corn_Blight (422).jpg,Blight,0,256,256,JPEG,RGB,a3f5ae84d86906bfe34e1e964447f9d9b863eb052b4c0750840ded8e277388db
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (423).jpg,Corn_Blight (423).jpg,Blight,0,256,256,JPEG,RGB,231696070928aaf53a2770f4830db168a23814a0c4256b8397057bb52e1e4f05
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (424).JPG,Corn_Blight (424).JPG,Blight,0,256,256,JPEG,RGB,14c220dc9dbde688e0de5523f0162d0c664a217200556c6b44d96629df2abde6
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (425).JPG,Corn_Blight (425).JPG,Blight,0,256,256,JPEG,RGB,d45fece19e654a8b3956808e4fadad5e8651795e8375275359082cf14441f0c2
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (426).JPG,Corn_Blight (426).JPG,Blight,0,256,256,JPEG,RGB,006c251199c0d9efe06f799641b9d01dec7fba7ba9762b8d92adc4296fdaffbb
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (427).JPG,Corn_Blight (427).JPG,Blight,0,256,256,JPEG,RGB,faf5987565e0b4352b8670191f35fd64b1ce5c5111f33482aa3006cbe8ca5864
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (428).JPG,Corn_Blight (428).JPG,Blight,0,256,256,JPEG,RGB,fc4fa7a27b78478d5db7ddd4ff280f607f12759b91935f4a9bace91d759c5de3
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (429).JPG,Corn_Blight (429).JPG,Blight,0,256,256,JPEG,RGB,d44eb9688aead4463ce059f1cf51d2281b9b3561d93fa90371703df49bc06de4
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (43).jpg,Corn_Blight (43).jpg,Blight,0,246,449,JPEG,RGB,04ff49c323ae0fbaf8e49435839c62def33c5681693e087692868d1adf3b5f64
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (430).JPG,Corn_Blight (430).JPG,Blight,0,256,256,JPEG,RGB,39037195157e4155b8db91b8fa5b27512efc0d91c36d83ba7c14e7d43cbe763d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (431).JPG,Corn_Blight (431).JPG,Blight,0,256,256,JPEG,RGB,9ea1eefc1c0e683ddd90f1085faf77b9b762409a276126b1b7666a0dda0a4ca0
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (432).JPG,Corn_Blight (432).JPG,Blight,0,256,256,JPEG,RGB,e1f39e434a6701dd9b24a1679499ed527c7543b08e6af59f5f5838acd737718e
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (433).jpg,Corn_Blight (433).jpg,Blight,0,256,256,JPEG,RGB,68213a99f2ffbd073c99f93ae1cc23d756a3b0d902fd689e8424db78a8755640
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (434).JPG,Corn_Blight (434).JPG,Blight,0,256,256,JPEG,RGB,86b8366e8d0827e3178b28bcc9ea25b96142fd92fc0ae6d80456ed5c39044973
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (435).JPG,Corn_Blight (435).JPG,Blight,0,256,256,JPEG,RGB,ea8115f989413cdcadb00fc0b1ea085f463d61191e9f1a62f487953f33bef83c
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (436).JPG,Corn_Blight (436).JPG,Blight,0,256,256,JPEG,RGB,a2347d69a3260d6b0d9bde57248c4a538e5c90d3d271c5f0df187d53b8f178df
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (437).JPG,Corn_Blight (437).JPG,Blight,0,256,256,JPEG,RGB,367b97e702b88595b6bbe0c313f39dfa53429a638d7ebc4e1c5df8bceb7f1800
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (438).jpg,Corn_Blight (438).jpg,Blight,0,256,256,JPEG,RGB,2224cf5b37bf41a89ba38ec451100bce4d5cfed4d0f625209898d63ba89320a1
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (439).jpg,Corn_Blight (439).jpg,Blight,0,256,256,JPEG,RGB,f89868bb5c2f89b96d4185d4c82d6eda805310a6a047b28677701cd682d47cce
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (44).jpg,Corn_Blight (44).jpg,Blight,0,252,450,JPEG,RGB,27ffb3ff472ea20d8768854c0b1d81843592703dd250daa3c4e8193fecb8f62d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (440).JPG,Corn_Blight (440).JPG,Blight,0,256,256,JPEG,RGB,fb2e26ab55adcffdfcd3c74768dba50a0ee0033c74e0310c5bdcdf0e95a38caf
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (441).JPG,Corn_Blight (441).JPG,Blight,0,256,256,JPEG,RGB,e12679ad83b26767d039d89bf198df29ce92080f6f9fcb4cc29454e2e3f1950d
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (442).JPG,Corn_Blight (442).JPG,Blight,0,256,256,JPEG,RGB,df95115c9bfee717a50f3f85759b55784c1dad5da2cfb8a1c25ae8b5ae6af171
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (443).JPG,Corn_Blight (443).JPG,Blight,0,256,256,JPEG,RGB,702aa4f877c6334a9fde38c0a77debadbff0e4bf66aa0abeb6fcc05244d46214
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (444).JPG,Corn_Blight (444).JPG,Blight,0,256,256,JPEG,RGB,f24e0ada58aa7484617e5d0e1c1db8cb497535e5292cecde0f4ebf85e37f57c5
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (445).JPG,Corn_Blight (445).JPG,Blight,0,256,256,JPEG,RGB,d2f9668f953cdf1855e56c458c961f8c9ef6c5c4f96f16ca3e7ff7f847242180
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (446).JPG,Corn_Blight (446).JPG,Blight,0,256,256,JPEG,RGB,0931989e4106796a8ddd2e8609481173b246084ecd1eaa5a3c34ce9df05533f9
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (447).JPG,Corn_Blight (447).JPG,Blight,0,256,256,JPEG,RGB,7262ff871ce199741cdda19049b9b880f3eb0386eddbfc30669855649f24f3e2
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (448).JPG,Corn_Blight (448).JPG,Blight,0,256,256,JPEG,RGB,1ab1f3f7d26655ac31174da229e23fc114b0aa41128fe4cc79fcdc29909d7ef4
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (449).JPG,Corn_Blight (449).JPG,Blight,0,256,256,JPEG,RGB,9fac0dcc4e3d920fd5dbdb1ac5e5e8f03b45ef299a0e7d1385dad2d336c807a6
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (45).jpg,Corn_Blight (45).jpg,Blight,0,450,300,JPEG,RGB,75f6f77c4d893d21c104f7a6ca0a5e9b7b66ba2bd4da6cb1df4c3a6eff47790f
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (450).JPG,Corn_Blight (450).JPG,Blight,0,256,256,JPEG,RGB,33cf20e1ce0c0e306ccdf70445fbe39f0ce3737340751f48f85245c0463e23a6
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (451).JPG,Corn_Blight (451).JPG,Blight,0,256,256,JPEG,RGB,0c20d7877ae76c03453193ecf93a9e21108e7bcd51aa486fcae3054ccd73d2aa
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (452).JPG,Corn_Blight (452).JPG,Blight,0,256,256,JPEG,RGB,45bb08a250e78304d6d7418a740c4470c66034d1d59a65a4d52ca1b2de86428b
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (453).JPG,Corn_Blight (453).JPG,Blight,0,256,256,JPEG,RGB,3ec1d1d91c6c2db545146d5520ecfbb121e11b1dae3db858ede26fe005629c93
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (454).JPG,Corn_Blight (454).JPG,Blight,0,256,256,JPEG,RGB,7642569b8c7cff9e82ccfdd8df193506b3849814d96ed2be8d849e83ac9d03b8
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (455).JPG,Corn_Blight (455).JPG,Blight,0,256,256,JPEG,RGB,d07db11cfac25346b6d5d7f3ea0c843826d6fe98b13a0fdc2083ea2907b3dce7
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (456).JPG,Corn_Blight (456).JPG,Blight,0,256,256,JPEG,RGB,50aa79c74ba1cd40a1b847790718cc267f8580603f1bc9d0e00d029649d8e1e8
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (457).JPG,Corn_Blight (457).JPG,Blight,0,256,256,JPEG,RGB,305687d7932ba914c7fcf2f99bf0bbdac3cb656525f2572b7a465ce9aeb3b8d1
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (458).JPG,Corn_Blight (458).JPG,Blight,0,256,256,JPEG,RGB,b54f34f32a1bb316a1ea80f08ff96676d9dd0d0fe7ee25f68fc60b3dde00fdc3
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (459).JPG,Corn_Blight (459).JPG,Blight,0,256,256,JPEG,RGB,2fd8d08d0da717fbdb61d802286526d8c2ea4974fd0d900996878e4ace5ef163
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (46).jpg,Corn_Blight (46).jpg,Blight,0,780,511,JPEG,RGB,53bfe706367983060ffa68849eb7085a0fd2005f1611e1bcd5c6b689d928e5cc
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (460).JPG,Corn_Blight (460).JPG,Blight,0,256,256,JPEG,RGB,9d07d15d23178f1ee486d4e4957a21a29b8f46bb327ef73d4ad66a3644380d96
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (461).JPG,Corn_Blight (461).JPG,Blight,0,256,256,JPEG,RGB,2f0a02bcc86c166138f09428776f0a635862316ab59c31a495ed697e99ee29d1
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (462).JPG,Corn_Blight (462).JPG,Blight,0,256,256,JPEG,RGB,f8a175ab5d36abd53f6dd053f61edf50d9c89ec364987fb61f429a3f2dd3b22a
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (463).JPG,Corn_Blight (463).JPG,Blight,0,256,256,JPEG,RGB,32f437ac6c85a7275a266edde986d8e3f5ad17aeb1f62eb3fdaa21a8e74c2046
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (464).JPG,Corn_Blight (464).JPG,Blight,0,256,256,JPEG,RGB,55025a2f3dced2169ab9fc3623f39fa57f3ec6b2bed42b5e72f9c57644c2dcd0
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (465).JPG,Corn_Blight (465).JPG,Blight,0,256,256,JPEG,RGB,36837c4423a4851f84adf05cd76561cf2047f4719de7b184351e818161bea219
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (466).JPG,Corn_Blight (466).JPG,Blight,0,256,256,JPEG,RGB,d8dea9e84745686163f63e16de13a78f8146d513cae4a733d09d8eaedc6cbe48
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (467).JPG,Corn_Blight (467).JPG,Blight,0,256,256,JPEG,RGB,3d15d78ec1ccc4d28f8aecb158891c8f57b2f048d244ff1359d97caeb3983c08
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (468).JPG,Corn_Blight (468).JPG,Blight,0,256,256,JPEG,RGB,e4b81c4dbafffc813893a8d1e5b30d69ce9fd1d8005a385f722b907a5cb944a6
C:\Users\admin\Downloads\Capstone Project\corn_pathology_ai-main\corn_pathology_ai-main\data\Blight\Corn_Blight (469).JPG,Corn_Blight (469).JPG,Blight,0,256,256,JPEG,RGB,83603f7ebab40769cea0148d0ec2cc3d478df8e85dcd77147a624ad02c14c5ed
